#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC047.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
4	0	0	0	0	0	0	0	
4	4	4	4	4	4	4	4	
4	4	4	4	4	4	4	4	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
5	5	5	5	5	5	6	6	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
6	6	6	6	6	7	7	7	
0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
6	6	6	6	6	6	6	7	
7	7	7	7	7	7	7	7	
2	2	2	2	2	2	2	2	
7	7	7	7	7	7	7	7	
2	2	2	2	2	2	2	2	
1	1	1	1	1	1	1	1	
1	1	1	1	1	1	2	2	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
