#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC006.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
7	7	7	7	7	7	6	6	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
4	4	4	4	4	4	4	4	
7	7	7	7	7	6	6	7	
6	5	5	5	5	5	5	5	
5	5	5	5	5	5	5	5	
7	7	7	7	7	7	7	7	
4	4	4	4	4	4	4	5	
0	0	0	0	0	0	0	0	
4	4	4	4	5	5	5	5	
2	2	2	3	3	3	3	4	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
3	3	3	3	3	3	3	3	
7	7	7	7	7	7	7	7	
2	2	2	2	2	2	2	2	
0	0	0	0	0	0	0	0	
2	2	2	2	2	2	2	2	
0	0	0	0	0	0	0	0	
3	3	3	3	3	3	3	3	
1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	
2	2	2	2	2	2	2	2	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	5	
