#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC329.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
3	3	3	3	3	3	3	3	
6	6	6	6	6	6	6	6	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
5	6	6	6	6	6	6	6	
2	2	2	2	2	2	2	2	
0	0	0	0	0	0	0	0	
5	5	5	5	6	6	6	6	
7	7	7	7	7	7	7	7	
5	5	5	5	5	5	5	5	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	5	
6	6	6	6	6	6	6	6	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
6	6	6	6	6	6	6	6	
6	6	6	6	6	6	6	6	
1	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
4	4	4	4	4	4	4	4	
