#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC044.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
7	4	3	2	1	0	0	0	
4	4	4	3	3	4	4	4	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
6	6	6	6	6	6	6	6	
3	3	3	3	3	4	4	4	
4	4	4	4	4	4	5	5	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
4	4	4	4	4	4	4	4	
4	4	4	4	4	4	4	4	
2	2	2	2	3	3	3	3	
2	2	2	2	2	2	2	2	
4	4	4	4	4	4	4	4	
7	7	7	7	7	7	7	7	
6	6	6	6	6	6	6	6	
3	3	3	3	3	3	3	3	
0	0	0	0	0	0	0	0	
3	3	3	3	3	3	3	3	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
2	3	2	2	2	3	2	3	
5	5	5	5	5	5	5	5	
3	3	3	3	3	3	3	3	
2	3	3	3	3	3	3	3	
