#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC003.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
3	3	3	3	3	3	3	3	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
6	6	6	6	6	6	6	6	
1	1	1	1	1	1	1	1	
4	4	4	4	4	4	4	4	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
4	4	4	4	4	4	4	4	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	6	
4	4	4	4	4	4	4	4	
1	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
3	3	3	3	3	3	3	3	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
3	3	3	3	3	3	3	3	
1	1	1	1	1	1	1	1	
3	3	3	3	3	3	3	3	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
3	3	3	3	3	3	3	3	
