#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC350.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
6	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
3	3	3	3	4	4	3	3	
5	5	5	5	5	5	5	5	
4	4	4	4	4	4	4	4	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
4	4	4	4	4	4	4	4	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
4	4	4	4	5	5	5	5	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
1	1	1	1	1	1	1	2	
3	3	3	3	3	3	2	2	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
2	2	2	2	2	2	2	2	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
6	6	6	6	6	6	6	6	
4	4	4	4	4	4	4	4	
0	0	0	0	0	0	0	0	
6	6	6	6	6	6	6	6	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
