#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC430.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
3	1	0	0	0	0	0	0	
7	6	6	6	6	6	6	6	
3	3	3	3	3	3	3	3	
7	6	7	6	6	6	6	6	
7	7	7	7	7	7	7	7	
5	5	5	5	5	5	5	5	
4	4	4	4	4	4	4	4	
1	1	1	1	1	1	1	1	
2	2	2	2	2	3	3	3	
0	0	1	1	1	1	2	2	
2	2	2	2	2	3	3	3	
7	7	7	7	7	7	7	7	
3	4	4	4	4	5	5	5	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
3	3	3	3	3	3	3	3	
6	6	6	6	6	6	6	6	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
3	3	3	3	3	3	3	3	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
4	4	4	4	4	4	4	4	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
2	2	2	2	2	2	2	2	
